BCIS 76	Create an effective medical practice management system using Electronic Health Records (EHRs).
BCIS 76	Evaluate the transition from paper-based records offices to EHR offices.
BCIS 76	Assess the accuracy of records after being converted from a manual to an EHR format.
BCIS 76	Describe the relationship between the Health Insurance Portability and Accountability Act (HIPAA) and electronic health records.
BCIS 81	Identify and demonstrate spreadsheet planning and creation principles
BCIS 81	Examine and formulate mathematical operations and apply number formats used in accounting spreadsheets
BCIS 81	Analyze, interpret, and generate worksheets utilizing formulas and functions for accounting
BCIS 81	Understand and apply financial statement, depreciation, and loan amortization principles in designing and creating accounting worksheets
BCIS 84	Define and describe basic terms and concepts used in the Windows Operating System, Windows Explorer, Internet Explorer, and e-mail programs.
BCIS 84	Apply the basic features in the Windows Operating System to customize the user interface;
BCIS 84	Manage file, folder, disk, and drive storage using Windows Explorer;
BCIS 84	Operate the basic programs installed on the Windows Operating System; and
BCIS 84	Effectively use basic search features of the Internet Explorer browser to locate information.
BCIS 85	Create, enhance, edit, save, open, print, and close a Microsoft Excel worksheet.
BCIS 85	Use financial formulas and functions in creating simple and complex worksheets related to a business environment.
BCIS 85	Demonstrate the use of a variety of chart styles; insert, move, size, and delete a chart; edit chart data series; and change chart design, layout, and location.
BCIS 85	Add visual interest to worksheets through the use of pictures, clipart, shapes, symbols, special characters, screenshots, textboxes, watermarks, and diagrams.
BCIS 85	Apply advanced features and formatting techiques, including conditional formatting, icon sets, data bars, color scales, custom data filtering, creating and editing pivot charts, and consolidating data.
BCIS 86	Plan, design, and manage databases; insert, move, and delete records and fields; change page layout; and create relationships between tables.
BCIS 86	Work with advanced tables, including using design view to create and modify tables; sort records; and find, replace, import, and export data.
BCIS 86	Use query techniques, including extracting records using select queries, filtering queries, using a parameter query, creating self-join queries, creating and using subqueries, and performing operations using action queries.
BCIS 86	Set up input masks and field validation, define primary keys and multiple-field primary keys, create fields to look up values in other tables, and use lookup wizard.
BCIS 86	Create and use custom forms, use calculated control objects, label and adjust objects, add graphics and anchoring controls to forms, and sort and find records in forms.
BCIS 97	Develop a set of research notes based on personal observations, readings, discussions and media presentations. Notes must be orderly, legible and meaningful for future reference, and include analytical questions.
BCIS 97	Produce a summary research report with supporting notes that is orderly, legible and meaningful for future reference; including an index and bibliography.
BCIS 97	Draw from their notes sufficient data as to be able to write a logically ordered analytical essay of at least 1,500 words in a proper research-paper form, on a chosen topic that is pertinent to the special study theme.
BCIS 99	Identify CWE objectives that are unique to each student and employment situation in consultation with their employer and CWE instructor prior to enrollment.
